id,videoId,author,text,date,likeCount
UgyUmx9SE7_YraKp0lx4AaABAg,8wRtWhe5H_w,@anonymousdogg1559,"Just want to throw out there, Apple supports indie artists, they have a specific playlist in each genre of music catered to the guys who release VIA Distrokid. What I’ve noticed is that you have to be extremely early to when they add new music because you’ll notice your new fav indie artist go from 8-9 random numbers with DK at the end to “insert band name here records”",2025-09-14T07:37:17Z,55
UgxRAKvXQy_RDE5KjAl4AaABAg,8wRtWhe5H_w,@IntenseCity,Wasn’t expecting such a bad take from Will,2025-09-18T18:27:09Z,4
UgwrnWDJ0tIyk6XoIIB4AaABAg,8wRtWhe5H_w,@Sameer.Trivedi,It's not even lossless. I am good with my Tidal subscription.,2025-10-23T18:10:28Z,1
Ugwc8hp9FJkIpnQg3Xd4AaABAg,8wRtWhe5H_w,@maikdmann,Mark Forster,2025-10-06T18:38:49Z,1
UgzJAdbJ9NLhfz6cJE94AaABAg,8wRtWhe5H_w,@mobomobomo,"if you want good audio, just use tidal, if you want features, apple music, if you want large library yt music",2025-09-14T22:13:20Z,15
Ugy1EJyc_nrkskOtCsZ4AaABAg,8wRtWhe5H_w,@midnight94387,"but bluetooth doesn’t support lossless audio, and its commonly used",2025-09-14T01:10:50Z,19
UgyI4G7_977NKudqtt14AaABAg,8wRtWhe5H_w,@timitayoo,bro u forgot about dolby atmos,2025-09-15T17:14:08Z,9
UgzpS0xhk1zekngWSKF4AaABAg,8wRtWhe5H_w,@Leonecruzzz,"The lossless audio on Apple Music still sounds so much better, I honestly can't even tell the difference on Spotify.",2025-10-07T23:11:52Z,1
Ugz2RiAi6tUDAURwVrt4AaABAg,8wRtWhe5H_w,@THETURTLELKING,"Bruh even the normal level of Lossless that Spotify has is worse then the normal level of Apple Music’s, and take way more storage",2026-01-13T06:02:49Z,1
Ugztok8Q17pB4AjA4AZ4AaABAg,8wRtWhe5H_w,@clousity,Apple Music still has hi res lossless,2025-09-14T11:33:46Z,15
UgzuHDznvLSxCTE4bGV4AaABAg,-aI4GS60zIE,@harshitgupta7505,"Spotify ❌
Modify ✅",2024-08-26T18:13:57Z,150
UgwYwP1-G6QuVNYOR954AaABAg,-aI4GS60zIE,@happy-mi6dx,"Apple is a apple bro,no one can beat apple 🍎",2024-09-06T10:40:12Z,35
UgxslDPifPB5nH6LxJR4AaABAg,-aI4GS60zIE,@shubhamjaiswal5169,Mai dono nahi chalata 😂😂😂,2024-08-26T17:16:34Z,28
UgzH-NqK7L1MA5NAWe14AaABAg,-aI4GS60zIE,@KaBiR8101,Diljit dosanjh on Spotify ❤❤,2024-08-26T16:25:21Z,28
UgyAws2yAf52H7vUTtJ4AaABAg,-aI4GS60zIE,@sankhadeep65,I prefer the yt music because I get it with my yt premium with student offer for 79rs,2024-08-26T18:16:50Z,38
UgxtcHausl_JQB9FvHB4AaABAg,-aI4GS60zIE,@biplabsarkar6185,Youtube music(prime membership) is a best all rounder 😊 kyunki YouTube music ka gain bahut achcha hai special audio ki jarurat nahin padati.,2024-08-28T15:00:49Z,8
Ugw6LZmhDFgieIt7Eb94AaABAg,-aI4GS60zIE,@Songtranding9955,Lossless music only wired earphone mein support karta hai,2025-10-15T05:01:05Z,16
UgxTq8Hf6pQvtCU17al4AaABAg,-aI4GS60zIE,@eroor2418,Vi music entered the chat,2024-08-26T18:41:12Z,11
UgyJLNu_CdKv8vUPc8J4AaABAg,-aI4GS60zIE,@shivlalprasad3036,I like your 1000 plus video 1k century completed🎉🎉🎉🎉,2024-08-26T16:08:36Z,5
UgwgzT2Yi2F_w7-FIXF4AaABAg,-aI4GS60zIE,@Kaustubhmahamuni7,Spotify mei volume normaliser ka feature ata hai usse off karo fir apple music aur spotify ki loudness same ho jaegi,2026-03-15T06:47:38Z,0
UgyKXIf8Yy3v1DuxHvN4AaABAg,-aI4GS60zIE,@avhragamerzofficial,SIDHU MOOSE WALA ❤❤,2024-08-26T17:41:02Z,27
UgxlatGZPo5lmkIPQA14AaABAg,-aI4GS60zIE,@Ranit465,My wish you  touch 1M  in this year ❤,2024-08-27T03:34:05Z,0
UgxrCycNjArKKSFPed94AaABAg,-aI4GS60zIE,@vishistthapa,Spotify mai settings mai Jake volume normalizer ko off kardo loudness increase ho jayega,2026-01-27T08:42:44Z,0
UgzqfEPapbE2JGqg9Eh4AaABAg,-aI4GS60zIE,@dhansda,"Maine Music streaming journey 2010 se Saavn (Not JIoSaavn) se shuru ki thi. 3G ke jamane me data mahnga tha to isme 32 Kbps bitrate se 128Kbps support tha main 64 Kbps pe 3G Network me sunta tha. Fir 4G ke jamane me Spotify me shift hua aur ab 5G ke jamane me (From 2024) Apple Music me. Ab main Spotify me wapas nahi jaa raha. Mast sound quality hai lossless audio ke karan bas Spotify ka search feature aur music library thoda bada aur behtar hai, wo thoda miss karunga par famous famous almost sabhi gaane mil hi jaate hain,",2026-03-14T17:52:01Z,0
UgyT1RSjVT6UCuJnWrp4AaABAg,-aI4GS60zIE,@Narutofan2001,Yt music 🗿 😂,2025-12-31T08:46:59Z,3
UgzsgiT6zIWkRtK7Eqp4AaABAg,-aI4GS60zIE,@being_motivated_7,Main to telegram music bot use kartaa hu😂,2024-09-22T14:46:31Z,2
UgzWj8vnzExiGYTlnWV4AaABAg,-aI4GS60zIE,@krutikchaudhari2664,YT Music in Browser 😂,2026-01-30T17:37:57Z,1
Ugz1T_qx4FCY3Mf0emx4AaABAg,-aI4GS60zIE,@rajpurohitshiva2684,Sidhu moosewala ❤️‍🔥,2024-09-01T17:53:50Z,8
UgxwgpgTGUOkkcVxsjJ4AaABAg,-aI4GS60zIE,@monasoni1596,"Well Mere pass Xiaomi ka music app hai jo saare music free mai chalata hai
With video with lyrics 
Download 
Sab kuch hai free mai 😅",2024-08-27T08:37:17Z,1
UgxJj7Llz8FZOJgTQG14AaABAg,-aI4GS60zIE,@Lunargraveqwert,Apple has a different app for podcasts…,2025-12-15T11:15:14Z,1
Ugxs7fu5xvMhyfeu9Wp4AaABAg,-aI4GS60zIE,@TheRajeshphadke,एप्पल में spatial audio setting Apple में मिलती है या androoid डिवाइस पर? Apple Music for Android पर Sleep Timer कैसे set करे?,2025-12-23T13:58:48Z,0
Ugyi_ZGyH3EX5998NpV4AaABAg,-aI4GS60zIE,@Srigyan_Insights,apple ka podcst ka alag app pre installed rhta h,2024-08-27T18:19:24Z,0
UgxjndlffwfdHrcNbSZ4AaABAg,-aI4GS60zIE,@vivekyadav_spj,Information that i want 😊,2024-09-06T16:51:28Z,0
UgwdG_elpBWmbHqlnLJ4AaABAg,-aI4GS60zIE,@For_everything,Apple music with student discount I got it for just 59 per month,2025-08-27T15:37:33Z,0
UgwOOvJVx-eX49whOKN4AaABAg,-aI4GS60zIE,@nitish_5484,Bhai jab tak aap apple music use kar rahe ho to mujhe aap thode time keliye Spotify ka account dedona😊😊😊,2024-08-26T17:02:56Z,0
UgxmZNsw5SHtV_0jekJ4AaABAg,-aI4GS60zIE,@Pahari_485,Bhai sab note kr liya bas ab iphone lena h,2024-08-26T16:53:21Z,1
UgwzPo2o6GcmCSDoI7p4AaABAg,-aI4GS60zIE,@wonry_ff,premium na lene ka ghamand hai,2024-08-27T21:56:53Z,0
UgwYt11bQnZt03N_B4Z4AaABAg,-aI4GS60zIE,@AJJHIN,Yt music laughing in the corner 🗿,2026-02-14T07:01:37Z,0
Ugx3ji-9CQrfyF3HruB4AaABAg,-aI4GS60zIE,@dj12-e1v,youtube music ka koi mukabla nahi,2025-08-18T18:22:43Z,1
UgyjZyromDKG1dqdr3J4AaABAg,-aI4GS60zIE,@SagarSapkota-i6n,Tidal use karo apple music kaam nahi hai,2024-08-27T13:12:00Z,0
UgzVii2I7RHMxDZsMGB4AaABAg,-aI4GS60zIE,@AshishChandran9722,Spotify is best with recommendation and Apple Music is great with Audio Output.,2024-08-27T10:19:37Z,3
Ugz47MzcBRtDJPziInR4AaABAg,-aI4GS60zIE,@ishmeetsingh858,I ❤ yt music❤,2024-09-01T21:07:06Z,0
UgzQYZr0jnfWWUg4ebl4AaABAg,-aI4GS60zIE,@theknight908,Try vimusic,2024-09-05T12:49:08Z,0
Ugx819EdMdkmIOdxtGZ4AaABAg,-aI4GS60zIE,@NAHAR-8634,Spotify ❤,2024-08-26T16:18:58Z,1
Ugyum1p5lVL2SEkN_W14AaABAg,-aI4GS60zIE,@aniketkumar_555,Apple Music ofc,2025-12-12T18:15:35Z,0
UgxX6lyT82xoSI0Tm9t4AaABAg,-aI4GS60zIE,@chandan-kaushik,yt music?,2024-08-26T16:58:23Z,3
Ugz4iR_pMTf0X2238j94AaABAg,-aI4GS60zIE,@rohithembram-k8i,are dono istemal karo na😂,2024-08-28T03:41:24Z,0
Ugw7WpwVC4gDdXqD8ap4AaABAg,-aI4GS60zIE,@vishwajeetwalke7831,Bhai 90 thousand ke budget konsa phone lu?,2024-08-26T17:23:52Z,0
UgwAfsXAM1m2YFZ0t0B4AaABAg,-aI4GS60zIE,@SAINI_R.j18,Apple Music ma soung kam bhai i am trying😂,2026-03-27T07:12:10Z,0
UgzdeENPo5b15fhOH-l4AaABAg,-aI4GS60zIE,@CR007-q8e,Bhai na podcast dekha hai na dekhne k shauk pure din k thakan k baad 1hr rest le kr 2logo ki bakwas Sunu jb ki main points to kuch ghante baad YouTube shots mein aah jayenge 😂,2025-02-10T09:08:35Z,0
Ugx02fgZk-RMsg-QBrV4AaABAg,-aI4GS60zIE,@durgdass1543,New phone kon sa lana chiya 20-25 ke rang ma,2024-08-30T07:43:32Z,0
UgxYNrHkpLlOYL4GUU14AaABAg,-aI4GS60zIE,@sgUnderrated003,Apple Music only on IPhones,2024-08-26T16:51:39Z,0
UgyEstbeschK-2JemP54AaABAg,-aI4GS60zIE,@somenathsaha7447,Only jiosaavn,2024-08-27T11:20:23Z,0
UgwYb4qnDZU-mR5l69B4AaABAg,-aI4GS60zIE,@pankajcreative.237,You tube music best hai,2024-08-26T17:55:42Z,2
Ugx-lNleAgpRZo-mZ594AaABAg,-aI4GS60zIE,@lordsubh,Mai apple music use kar rha hu,2024-08-26T16:25:55Z,0
UgxvI5bSZ0d3i9XUIF14AaABAg,-aI4GS60zIE,@Sahiljaat0111,Karan aujla 🎉🎉,2024-08-28T04:12:33Z,2
UgwjOGQvEYlzbL-SDtV4AaABAg,-aI4GS60zIE,@maniLALLU,shifting soon to apply music 🦥,2024-08-26T18:58:44Z,0
Ugxji_0U8I8NTxZaaT54AaABAg,-aI4GS60zIE,@AnkitVerma-x2j,❤,2024-08-26T16:17:20Z,0
UgwdovFnjM6viO969rV4AaABAg,-aI4GS60zIE,@Shahid1805,YT Music 🔥🔥,2024-08-27T12:19:11Z,0
Ugyf3SK_3H_M-bJCyJ54AaABAg,-aI4GS60zIE,@NICE-kp1hi,YouTube best😂,2024-08-31T11:35:45Z,0
Ugxyy32QcRJsGjxRt7h4AaABAg,0BJ-jLgIr9s,@KhusbooRoy-u6n,What's is this😂😂😂 gajab bajti ha bhai,2026-01-23T14:29:13Z,10
UgztplYGJ_2Tsy2spUR4AaABAg,0BJ-jLgIr9s,@कृष्णSolanki,Thanks 👍🏻👍🏻👍🏻😊😊,2025-11-24T05:44:42Z,7
Ugx4cjfV9EUfcBwzjX54AaABAg,0BJ-jLgIr9s,@Lagantgamar-k4g,Thank you❤,2025-12-04T13:47:22Z,2
Ugwgbfoz8nxenxO6b4F4AaABAg,0BJ-jLgIr9s,@PawanAgrawal-t7z,Jaldi banaa batana,2026-04-01T11:20:04Z,0
Ugz6bNXWprMZ5m8E7ZF4AaABAg,0BJ-jLgIr9s,@Krishan-v8k,Pura to dikha de,2025-12-30T14:15:22Z,0
Ugw4zFW-p6aU89U1mVN4AaABAg,0BJ-jLgIr9s,@bmwlover..21-p3h,Suru hone se phele khatam,2026-05-09T10:27:27Z,3
UgwRR-dJ1jBQ72qu8MN4AaABAg,0BJ-jLgIr9s,@premanend_z,Main nahin jaanta,2026-03-17T10:47:20Z,0
UgxSfDJaDlANSeNehIt4AaABAg,0BJ-jLgIr9s,@jitendarkushwaha6731,😂😂,2026-02-11T15:26:29Z,0
Ugy8CQVmHWLxIQ4XbOp4AaABAg,0BJ-jLgIr9s,@aaravdjf,🎉,2026-06-24T03:48:55Z,0
Ugz2HwUz6Z9SKjEr03B4AaABAg,0BJ-jLgIr9s,@sahilsahu-vc7sg,Abe poora bata to deta,2026-04-24T07:16:25Z,0
Ugx-2kX3wsje5MSEog54AaABAg,0BJ-jLgIr9s,@SaifQureshi-0786,suair 😂😂😂,2026-03-24T13:45:27Z,0
Ugx09yva4LLyubULH7d4AaABAg,0BJ-jLgIr9s,@PankajKumar-x3h9k,😂😂😂😂😂😂😂😂,2026-04-09T00:57:29Z,0
UgxPH8jXFjkHC5u8XzZ4AaABAg,0BJ-jLgIr9s,@PoojaChopra-q3c,Khud aata hai nahin humko bata raha hai,2026-06-16T09:06:02Z,0
UgyRE27z6kg80v_p5rt4AaABAg,0BJ-jLgIr9s,@ShubhamMishra-w9q,BSD,2026-04-26T14:48:53Z,0
Ugy0sjOgS07zHWseDrt4AaABAg,fehzu202MSQ,@PoojaDubey-j3z,Passport to Mera khud Hi nahin Raha kaun sa password aap Dale Hain 5 April ko video post kijiye YouTube mein,2026-03-31T14:23:07Z,0
UgxI7GABFFkLGA8Nywx4AaABAg,fehzu202MSQ,@ShrinathTiwari-ln8el,Thankuu 😊,2026-01-23T01:45:09Z,0
UgywCVPpfUYPOgRv5VV4AaABAg,fehzu202MSQ,@hina-l9e7l,Dan batan nahi araha hai,2026-01-11T06:24:28Z,1
Ugws-huOykpXaVDJU5N4AaABAg,fehzu202MSQ,@JesminaKhatun-e4v,Thank you bhaiya👍,2026-04-12T13:26:18Z,1
Ugw4nsIH8-F15Jne9-J4AaABAg,fehzu202MSQ,@BasitkhankhiljiSahab,Thank you,2026-03-23T19:26:07Z,2
UgwsGy7i8fMHpJjyjmF4AaABAg,fehzu202MSQ,@BAPULUSamal-k4o,🎉🎉🎉❤❤,2026-02-22T20:36:54Z,1
UgxS7TXqz4-6RV1h9D94AaABAg,fehzu202MSQ,@SaidAmin-v7t,Thanks ❤😊,2025-10-29T11:25:29Z,1
Ugy3HZOgnl79EcpUQ8B4AaABAg,fehzu202MSQ,@SeemaDevi-g3d4i,❤❤❤❤❤❤❤❤❤😊😊😊😊,2026-03-09T02:22:55Z,0
UgwrNCV1ocgjNmotbJF4AaABAg,fehzu202MSQ,@MeenaPaikrao-m8b,Thank you bro,2026-04-29T06:46:13Z,1
UgyrzbwYMJoXGWHUlg94AaABAg,fehzu202MSQ,@VbvHi-s3n2v,Thank 🥰🥰🥰🥰 you 💕💕💕💕,2026-06-22T06:33:02Z,1
UgxRgt812ln2zWRK1jV4AaABAg,fehzu202MSQ,@Maheshkumarjha-m1z,Password kaise dale,2026-03-24T03:42:22Z,2
UgyTaKY79NIwrzZ-J5J4AaABAg,fehzu202MSQ,@pankajmore2734,😅😊😊,2026-06-06T15:52:56Z,0
UgxxOibfJL-67FtUaCF4AaABAg,fehzu202MSQ,@MuhammadShakeelNaseervi,اس سے ارننگ ہوتی ہے,2026-02-01T12:55:03Z,0
UgxkxuK8DjPPNE52pW54AaABAg,fehzu202MSQ,@Hussainchhotifamily_7634,25,2026-05-11T16:02:22Z,0
Ugz3GIWyPEYLvbLim0t4AaABAg,fehzu202MSQ,@SerajuKhan-xd6iw,.,2026-04-20T09:34:56Z,0
UgyaBFxxkj1kvtBCPsN4AaABAg,fehzu202MSQ,@Msd-i4m9w,Ram ram,2025-10-29T14:44:27Z,1
UgwVvsnFDjsCOjynmeN4AaABAg,fehzu202MSQ,@AmandeepPanwar-w3y,Fek bol raha hai,2026-06-14T14:39:05Z,0
UgxQRAufeJAe1ewkHKB4AaABAg,fehzu202MSQ,@SompaDas-t2s,Thank you so much 🥹🥹🥹🥹🥹🥹🥹🥰🥰🥰🥰,2026-04-08T14:18:33Z,1
UgwslHqk7ZiJ35cwqPt4AaABAg,fehzu202MSQ,@anantadas878,Thanks 😊😊,2026-02-26T18:52:55Z,3
Ugx4YUY9wJBknWyBHDJ4AaABAg,fehzu202MSQ,@Nirmalx6j4x,Thank you ❤❤❤❤❤,2026-03-17T10:09:55Z,1
Ugz-jCOTp13d4kbfjnF4AaABAg,fehzu202MSQ,@karan.shorts419,Thank you 😊,2026-06-03T06:46:29Z,0
UgwMBnfdPb2Mt30c4P54AaABAg,fehzu202MSQ,@khurramkhan3350,Thanks ❤😊,2026-04-09T12:47:38Z,0
UgyI1wDMwxyyFDA5duV4AaABAg,fehzu202MSQ,@jdrai5384,Thank you ❤❤❤❤,2026-06-22T12:22:00Z,0
UgwheTydi8uZWb9-_cZ4AaABAg,fehzu202MSQ,@dilipmodhavadiya4343,Thanks ❤❤❤,2026-06-29T04:19:45Z,0
UgzQSVI7lzKdXH3UkZR4AaABAg,vgNV-RkZLHw,@pratyushrana9895,"""want to explore premium version💀💀""",2025-12-24T16:11:54Z,335
UgzhaaNFKj-Fjyu4XM54AaABAg,vgNV-RkZLHw,@Laka_M021,"Spotify be like : ""congrats you just discovered a new premium feature""",2026-05-26T16:17:14Z,16
UgwvjGJRHosLyKbUZql4AaABAg,vgNV-RkZLHw,@Kayla9293,Downloading it is for ppl who have premium,2025-11-19T23:08:04Z,179
UgzS9FSdeoFu5Mvdxd54AaABAg,vgNV-RkZLHw,@Rizwan-z8m,Bahut badiya,2025-12-02T13:31:13Z,24
UgzPG_RM9iEFo-REZah4AaABAg,vgNV-RkZLHw,@Strayguy110,What if I dont wanna pay but I wanna Vibe to mom friend,2026-06-10T17:27:04Z,1
Ugwz2ydkGJRw-YdSSxJ4AaABAg,vgNV-RkZLHw,@naziaakram5710,Thanks,2026-06-21T16:15:57Z,2
Ugy534JsRPNRCpucGpZ4AaABAg,vgNV-RkZLHw,@Choducid-kjgfdz,Bhai premium lite se kaam nhi hoga kya,2026-02-12T19:51:33Z,3
UgzvkXdUyUKt0CVfAsp4AaABAg,vgNV-RkZLHw,@KapilChhatria-k2u,Download nahi ho raha hai,2026-01-26T05:24:48Z,18
Ugw78wbUQ10XUGfS9px4AaABAg,vgNV-RkZLHw,@vilmanabor2674,Bawal na ehh,2026-01-09T07:21:29Z,0
Ugz2uuJp9sbClaywK694AaABAg,vgNV-RkZLHw,@AryansainiSaini-j3e8h,❤❤❤❤,2026-03-30T03:04:15Z,1
UgyYUYcD0JdlCe8hyfd4AaABAg,vgNV-RkZLHw,@simplyZeenat,Aisa kuch nhi hota hai maine try Kiya magar download ka option nhi aaya,2025-11-15T13:21:13Z,22
UgzeJtB3V4Hr1i14iYF4AaABAg,vgNV-RkZLHw,@rahulblock500,Music,2025-12-14T14:02:41Z,4
UgwUNaxsdthesS1oAnx4AaABAg,vgNV-RkZLHw,@ManahHati-t1r,Need preimium😊,2026-05-20T11:38:36Z,1
UgxW8Vb6eM0PUaqClsN4AaABAg,vgNV-RkZLHw,@Ethan_playz100,And HOW TO PUT IT ON FILES????,2026-04-10T18:42:22Z,22
UgznTQ-GZCLYitUFPfl4AaABAg,vgNV-RkZLHw,@kanimozhiKanimozhi-r2c6k,Tq,2026-04-19T04:28:09Z,1
UgzwLU65NHc9F2r4Bpl4AaABAg,vgNV-RkZLHw,@Weemex-q9x,I dont have that button,2026-05-28T16:02:33Z,1
UgzadD16_dqBFZnmRcR4AaABAg,vgNV-RkZLHw,@DavidJnr-z7z,Cheers m8,2026-03-20T21:41:53Z,0
UgzJ5WizVwofxBf8vt14AaABAg,vgNV-RkZLHw,@Wolfgamer2013-t8w,*gets flash with premium and smashes my phone.*,2026-03-29T04:57:05Z,1
Ugyl_Rdnu68IAUJin2h4AaABAg,vgNV-RkZLHw,@besttony-e3z,Hi,2026-06-10T17:42:23Z,1
UgzVvMRKSoKtHIQgdVJ4AaABAg,vgNV-RkZLHw,@shrishti7546,Aree download kar ke offline song sun skte ho par usse ringtone kese set hoga,2026-01-14T02:00:18Z,2
UgzDiL8P8zd5_bgMy9p4AaABAg,vgNV-RkZLHw,@selenophile9313,Real he Me ne bina premium ke Kia hai,2026-01-31T14:33:41Z,5
UgxjCY7_LVhOyOOjoQ54AaABAg,vgNV-RkZLHw,@RaegenP-l2e,You need premium,2026-01-28T20:42:32Z,1
UgyeCtKE7D1xjMiCz9t4AaABAg,vgNV-RkZLHw,@bhavyaasinh,SONNNN,2026-05-31T07:53:53Z,1
UgxUm_2v4u2oDHLKO-l4AaABAg,vgNV-RkZLHw,@jezzmanski,my mom died and my car is in the hospital 😊,2026-04-07T22:41:03Z,2
UgxPeQqq5dom6tDqZHl4AaABAg,vgNV-RkZLHw,@hafiz_kausar_jameel,Lekin bhai vn aap ki my music me jayega,2026-05-02T23:39:24Z,1
UgxusjkLEOeI6NExCxx4AaABAg,vgNV-RkZLHw,@YogitaYadav-h4d,Free me,2026-06-07T11:23:51Z,1
UgyxCtMGG470WOHYruh4AaABAg,vgNV-RkZLHw,@RubinaTariq-b1h,App Name,2025-10-31T13:35:07Z,3
Ugy42Ai0UsqQeYoClY14AaABAg,vgNV-RkZLHw,@Anushka-j6s,Bhi download ka option hi nhi hai,2026-01-30T01:44:46Z,6
UgysZ48eYt6pg2LXg394AaABAg,vgNV-RkZLHw,@IdrisKhan-s1n,Vi mat download nahi ho raha kay kare😢,2026-03-08T06:48:42Z,0
UgyQDMjBqtFk48-04Jd4AaABAg,vgNV-RkZLHw,@Tomasita-r8n,What if it doesnt show?..,2025-10-24T17:32:47Z,16
Ugw95wL7yyZRmKbQjiZ4AaABAg,vgNV-RkZLHw,@SonamQueen-143,me kari thi but pese$ mang raha hai 😅,2026-02-08T11:56:15Z,1
UgxJS7nntx-n5a648Th4AaABAg,vgNV-RkZLHw,@EmanEman-e4o,Bohut achi video thi bas aur kabhi aisi video mat banana😅,2025-12-14T17:16:48Z,2
Ugy58GIRavjCeP90r0t4AaABAg,vgNV-RkZLHw,@Ultra-instinct-777,Bhai meta premium dikha rahi hai,2026-03-25T10:45:47Z,1
UgzL9iUweRE5d1per3B4AaABAg,vgNV-RkZLHw,@craftwithAvi786,Fake,2026-01-06T10:41:10Z,3
Ugw-_2AUPCE_9NtekeR4AaABAg,vgNV-RkZLHw,@AmanansariAmanansari-ng5sr,Aisa kuch ni h paise lagte hai,2026-02-04T06:19:19Z,4
UgyH8Wve36DLRgaRVct4AaABAg,vgNV-RkZLHw,@Deepmala_gwal,Bhaiya download option nhi hai 😢,2026-04-12T14:48:44Z,0
UgwTTHqEaDrW3OZBxml4AaABAg,vgNV-RkZLHw,@TulsiAangan-f8w,Pagal bhai nahi hu raja hai,2026-04-03T06:22:04Z,1
UgxGsxNy_vo0PsqdIQV4AaABAg,vgNV-RkZLHw,@ShivaUpadhyay-u7v,Premium papa ji bharenge aapke,2026-03-05T16:04:17Z,1
UgxPRhMUTSpPU2poJep4AaABAg,vgNV-RkZLHw,@its__sanju__official,Ho hi nahi Raha 😂,2026-04-19T12:19:21Z,1
UgwjWdRCOeRA3Eq0DLZ4AaABAg,vgNV-RkZLHw,@Zainab_tkd1,Download karke fir kidr jayega,2026-05-04T16:26:38Z,1
UgzSCvg4UF3T6gCNrnB4AaABAg,vgNV-RkZLHw,@AHY.Abbasi,Premium ha. 😂,2026-04-23T10:34:53Z,1
Ugy8P8FbVNziMZd-Cpt4AaABAg,vgNV-RkZLHw,@nofilansari6617,Galat bataya bhai ne😢,2026-03-26T06:08:02Z,1
Ugzz2cl2OGFwKQFm_8Z4AaABAg,vgNV-RkZLHw,@AhmedElshimy-cz9pq,🤬🤬😡,2026-02-17T09:43:35Z,1
UgxJA_xEPCzL4YIQ0Zh4AaABAg,vgNV-RkZLHw,@MSEDITZ123,Fake hai 👎👎👎,2025-12-27T13:00:05Z,21
UgxmOlYm8bj7DUrdij54AaABAg,vgNV-RkZLHw,@its__sanju__official,Ho hi nahi Raha 😂,2026-04-19T12:19:28Z,1
UgyOXQVrcdhX3Ez62Vl4AaABAg,_6h7oc-jYj4,@Lucas_projects,This really helped thank you so much,2023-09-03T17:05:35Z,2
UgymUD68po5b48KpHfN4AaABAg,_6h7oc-jYj4,@Icedcoughfee,Says verifaction only on spotify what do i do,2025-03-16T07:10:07Z,0
Ugx74kmGAgh3XO3babB4AaABAg,_6h7oc-jYj4,@erigozeletus9045,Thanks a lot,2025-03-01T06:35:02Z,0
Ugzu7MtkWpZCbJlP3OF4AaABAg,_6h7oc-jYj4,@AbrahamElmendorp,No comment,2023-09-09T20:40:41Z,0
UgxsJ6f9DWYIKU8SqBh4AaABAg,_6h7oc-jYj4,@disscipl3,"Who would need to watch a guide about how to click on ""Get"" and ""Open"" buttons? 😂",2023-05-17T10:28:44Z,1
Ugyl-YUiO3JwWPKYhu94AaABAg,FCAc_VP1w78,@zerolicense,Forget about that outdated version! The latest version is already on my channel! 🎨🎼🖥,2025-03-19T18:53:39Z,37
UgwTuSFC9S9eksgtGWN4AaABAg,FCAc_VP1w78,@ElLabunog-d2k,TYY I BEEN WAITING THIS FOR LONG LONG DAYS TY VERY MUCHH❤❤❤I SUB AND LIKE!!❤❤,2025-11-20T14:18:50Z,1
UgwVXWTSMhBAiQEM8Xx4AaABAg,FCAc_VP1w78,@ayishaandmanha777,Tnx❤,2024-05-28T06:44:16Z,6
Ugw1Eek0Sja29ZbSd9J4AaABAg,FCAc_VP1w78,@MouhamedRachidi-oq1hu,Tnx,2024-10-10T22:03:23Z,0
UgyC86X-le6uoFdT6OJ4AaABAg,FCAc_VP1w78,@SalohUsa,Rahmat ish berdi😊,2025-01-09T07:16:21Z,0
Ugw5_R5GQuXFcbBMZvN4AaABAg,FCAc_VP1w78,@SelviMalayalam,Thankyou  bro 😊😊😊🎉🎉🎉😊,2025-12-24T12:52:19Z,2
Ugxl-gz-M0OAaf08s6t4AaABAg,FCAc_VP1w78,@DHANALAKSHMIP-g4u,Tnx bro💙,2025-04-10T09:56:56Z,0
UgxOXTu9YIMG5sDNv6d4AaABAg,FCAc_VP1w78,@sanjay2009guna,Thank you brother ❤❤❤❤❤,2025-05-06T06:21:08Z,0
UgyNWREcCgYr0H714Th4AaABAg,FCAc_VP1w78,@acousticjuan,We cannot hear what you're saying.. all we can hear is the background music,2024-08-23T05:28:35Z,8
UgzORBywQ3NYS4motCF4AaABAg,FCAc_VP1w78,@Missprincess-no9ip,Thank you 😊😊😊,2024-10-15T17:32:37Z,2
UgxlIHz4IKEnDHhmB9h4AaABAg,FCAc_VP1w78,@papaibaidya-x5q,Tnank  you ❤❤❤,2024-08-20T06:39:22Z,0
UgzNNU9uD9YgoRaorKJ4AaABAg,FCAc_VP1w78,@hdimran5855,Thanks bhai 😊😊😊😊,2025-02-02T02:58:41Z,0
Ugx0uox3ZgH283dLDkh4AaABAg,FCAc_VP1w78,@RameshYadav-k9m,Thanks so much sir,2025-04-17T10:03:54Z,0
UgzYQv4EtA7e6cM8PQd4AaABAg,FCAc_VP1w78,@ThafinaBanu,Tnx bro❤,2025-10-06T18:21:07Z,0
UgyljfGDLCpgzT3J34F4AaABAg,FCAc_VP1w78,@NarmathaNaru-wo8bm,Tk bro,2024-11-29T10:38:07Z,0
UgwsRCOlkoPswLU65JN4AaABAg,FCAc_VP1w78,@SushantaKumar-p1r,Akaa,2025-08-20T17:06:23Z,0
Ugx4fdKKuOaAqCKpLtR4AaABAg,FCAc_VP1w78,@Ruthi._ee,Thank you so much❤,2024-09-15T09:31:53Z,1
Ugx80uCZrpUAXUfW0el4AaABAg,FCAc_VP1w78,@Nehaofficial954,ThX,2024-09-18T05:45:45Z,0
UgwxUc8LVwCtmZ5rK2p4AaABAg,FCAc_VP1w78,@snehansumanna4826,Thanks,2024-10-16T04:28:33Z,0
